Explainer,prediction_split,decision_boundary,precision,recall,f1,auprc,no_predictions,average_number_of_predicted_tokens,evidence_span_token_recall,evidence_span_recall,precision@1,recall@1,precision@5,recall@5,precision@10,recall@10,precision@50,recall@50,precision@100,recall@100,entropy,kl_divergence,iou,attributions_sum_zero,run_id,comprehensiveness,sufficiency,Model,special_token_rate,decision_boundary_no_special,precision_no_special,recall_no_special,f1_no_special,auprc_no_special,average_number_of_predicted_tokens_no_special,evidence_span_token_recall_no_special,evidence_span_recall_no_special,precision@1_no_special,recall@1_no_special,precision@5_no_special,recall@5_no_special,precision@10_no_special,recall@10_no_special,precision@50_no_special,recall@50_no_special,precision@100_no_special,recall@100_no_special,iou_no_special,kl_divergence_no_special,ground_truth_special_token_rate
$x \nabla x$,all,0.02,33.0960854092525,31.31313131313116,32.17993079534798,25.768272070926663,10.29159519725557,337.392795883362,45.39172043861453,61.73527730071249,43.73927958833619,12.26551226551226,26.48370497427101,37.13323713323713,17.71869639794168,49.68734968734968,5.47512864493996,76.76767676767676,3.07032590051457,86.0990860990861,0.7366095604593527,3.363199563582521,30.67721377438425,0.0,rebcmyoo,76.85808624073309,18.4977595247379,B$_{\text{Uns}}$,4.802744425385934,2.0,29.92217898832673,36.98893698893681,33.08238330774377,26.045091991833196,440.82332761578044,51.38999222588117,68.65351629435695,44.4253859348199,12.457912457912458,27.032590051457976,37.9028379028379,17.9073756432247,50.21645021645021,5.37221269296741,75.32467532467533,2.9622641509433962,83.06878306878306,31.186039239328796,370.2270714320339,5.82010582010582
$a x \nabla x$,all,0.047,39.1824938067711,45.64694564694542,42.168407020164786,37.84779776159155,1.8867924528301798,415.4373927958834,62.298039295963115,76.57232704328439,53.17324185248714,14.911014911014911,33.00171526586621,46.27224627224627,21.88679245283019,61.37566137566137,6.0308747855917595,84.55988455988455,3.24528301886792,91.005291005291,0.2942242654353328,2.112957109152548,43.494876258669244,0.0,rebcmyoo,87.88801373425162,20.15990902886191,B$_{\text{Uns}}$,8.439108061749572,4.7,39.38161106590708,46.560846560846336,42.67136874537062,37.53686195448873,421.6123499142367,63.11140760289668,76.7438536299036,53.516295025728986,15.007215007215008,33.2418524871355,46.60894660894661,21.938250428816467,61.51996151996152,5.900514579759863,82.73208273208273,3.1355060034305318,87.92688792688793,43.65137236031401,253.3246316934411,5.82010582010582
$a$,all,0.042,38.75365141187907,38.287638287638096,38.5192354217113,32.393128350437635,12.521440823327609,352.3156089193825,56.4794177612299,72.26986849558585,49.57118353344768,13.9009139009139,30.7032590051458,43.04954304954305,19.931389365351627,55.892255892255896,5.34476843910806,74.93987493987494,2.95711835334476,82.92448292448292,0.5003431601868574,2.5509884635953037,38.89943489177367,0.0,vqu1lbul,81.18624489075488,21.85673095887304,B$_{\text{Uns}}$,4.974271012006861,4.2,36.72340425531899,41.510341510341306,38.97042221670649,33.2255554179444,403.08747855917665,59.69364707107082,76.10062893008454,50.42881646655232,14.14141414141414,30.840480274442537,43.24194324194324,20.240137221269297,56.75805675805676,5.547169811320755,77.77777777777779,2.974271012006861,83.40548340548341,40.000323535660954,283.50059398938305,5.82010582010582
$x \nabla x$,all,0.019,29.89276139410174,32.178932178932016,30.993745656206574,23.84882472147185,8.06174957118353,383.87650085763295,47.37511916299505,62.77873070264973,44.25385934819897,12.40981240981241,24.93996569468267,34.96873496873497,17.11835334476844,48.003848003848,5.3344768439108,74.7955747955748,2.97084048027444,83.30928330928332,0.7363632298209521,3.400775216632906,31.475717782118668,0.0,vqu1lbul,74.4811186511171,16.733340976733498,B$_{\text{Uns}}$,3.8765008576329327,1.9,26.427061310782147,36.0750360750359,30.50640634484431,23.811686620812562,486.7924528301887,51.735588596342886,66.55231560827322,45.1114922813036,12.650312650312651,25.248713550600343,35.4016354016354,17.272727272727273,48.43674843674844,5.224699828473414,73.25637325637325,2.878216123499142,80.71188071188071,31.919500177249603,375.72991727044564,5.82010582010582
$a x \nabla x$,all,0.041,36.87707641195998,42.71284271284251,39.58101181140356,35.09914083847913,1.7152658662092601,413.0360205831904,60.698526744474066,78.4019439672234,55.40308747855918,15.536315536315529,30.806174957118348,43.19384319384319,20.56603773584905,57.67195767195767,5.7358490566037705,80.42328042328042,3.14751286449399,88.26358826358826,0.2577766041419221,2.4580307157973547,42.30209485331256,0.0,vqu1lbul,84.87106020527555,18.96892742903501,B$_{\text{Uns}}$,3.1903945111492282,4.1000000000000005,36.62838392124677,42.95334295334275,39.53951737829422,34.41051679631996,418.1818181818182,60.95152845973916,78.91652372708104,55.40308747855918,15.536315536315538,30.943396226415093,43.386243386243386,20.651801029159518,57.91245791245792,5.704974271012007,79.99037999037999,3.0308747855917666,84.992784992785,42.48988282949185,285.81678519360514,5.82010582010582
$a$,all,0.042,37.3626373626372,42.52044252044231,39.77502812098671,35.02342651391826,19.21097770154373,405.83190394511155,57.74542424380049,65.69468267518154,49.74271012006861,13.949013949013949,30.36020583190394,42.56854256854256,20.2229845626072,56.709956709956714,5.71869639794168,80.18278018278018,3.11320754716981,87.3015873015873,0.5286543222085773,2.402951979517157,43.00476467596382,0.0,crwnfr9k,87.91274305681493,23.83916540364861,B$_{\text{Uns}}$,10.909090909090908,4.2,37.74048301268916,44.34824434824414,40.77841662931288,36.63002245396163,419.0394511149228,59.76206207518039,69.12521440756748,50.77186963979416,14.237614237614238,30.909090909090907,43.33814333814334,20.514579759862777,57.527657527657524,5.677530017152659,79.6055796055796,3.032590051457976,85.04088504088504,43.798693161735066,272.1680281186407,5.82010582010582
$x \nabla x$,all,0.017,26.16895874263251,32.03463203463188,28.80622837320737,21.89443640987561,6.68953687821612,436.5351629502573,45.07768198993447,60.24871355001476,40.99485420240137,11.49591149591149,24.49399656946826,34.34343434343434,16.94682675814751,47.52284752284752,5.43053173241852,76.14237614237615,3.02401372212693,84.8003848003848,0.7432836636586208,3.4778096223536727,29.09793919720442,0.0,crwnfr9k,76.80271419647404,17.79666005785856,B$_{\text{Uns}}$,4.871355060034306,1.7000000000000002,23.947203016970384,36.652236652236475,28.967876829021964,21.73785844902685,545.7975986277872,50.026275420494756,66.10920525950651,40.99485420240137,11.495911495911496,24.871355060034304,34.87253487253487,17.101200686106345,47.95574795574796,5.303602058319039,74.36267436267437,2.9331046312178386,82.25108225108225,29.430065326039852,382.69227673806887,5.82010582010582
$a x \nabla x$,all,0.038,37.36588975212713,48.58104858104834,42.24173985730842,38.17697797568958,1.20068610634648,463.6363636363637,63.47838055100817,76.84391080543368,54.54545454545454,15.29581529581529,32.52144082332761,45.5988455988456,21.78387650085763,61.08706108706109,5.996569468267579,84.07888407888407,3.2435677530017104,90.95719095719096,0.2857451250808477,2.152488189236025,45.43244833613001,0.0,crwnfr9k,88.67598557115267,19.03834925522864,B$_{\text{Uns}}$,6.174957118353345,3.8,37.578211262421654,49.110149110148875,42.57714762252785,37.56392434410073,466.03773584905656,64.19314891585758,77.53001715191053,54.54545454545454,15.295815295815295,32.658662092624354,45.79124579124579,21.69811320754717,60.84656084656085,5.845626072041166,81.96248196248196,3.123499142367067,87.59018759018758,45.281828081439954,258.75121474687677,5.82010582010582
$a$,all,0.04,34.24401197604778,44.011544011543805,38.51820669283535,34.10949000319965,16.80960548885077,458.3190394511149,59.02829208112321,67.46712407024624,52.315608919382505,14.67051467051467,30.051457975986278,42.13564213564214,19.98284734133791,56.03655603655604,5.65694682675814,79.31697931697931,3.10463121783876,87.06108706108706,0.5163272931669921,2.410381198631706,42.040616792693505,0.0,zib9co5m,83.98996812877755,38.33274215189056,B$_{\text{Uns}}$,18.662092624356777,4.0,36.781179985063346,47.37854737854715,41.41265503419348,37.50035628424675,459.3481989708405,62.66448864611959,71.7552887357291,53.00171526586621,14.862914862914863,31.526586620926246,44.203944203944204,20.823327615780446,58.393458393458396,5.7289879931389365,80.32708032708032,3.0480274442538593,85.47378547378547,44.391632530933464,267.25490357244206,5.82010582010582
$x \nabla x$,all,0.02,33.04914744232681,31.697931697931548,32.359440215557015,25.948829598229352,11.49228130360205,342.02401372212694,46.37361049041306,61.749571182933394,47.855917667238415,13.41991341991342,26.51801029159519,37.181337181337184,17.71869639794168,49.68734968734968,5.48542024013722,76.91197691197691,3.04802744425385,85.47378547378547,0.7351895812815281,3.3420478605596053,33.51221969121136,0.0,zib9co5m,73.64449561112984,25.47876231794108,B$_{\text{Uns}}$,2.9845626072041167,2.0,29.108910891088996,35.35353535353518,31.928757601589698,25.413646839663585,433.1046312178388,50.379325568149724,65.5803316174312,48.713550600343055,13.660413660413662,26.620926243567755,37.325637325637324,17.753001715265867,49.78354978354979,5.355060034305318,75.08417508417509,2.948542024013722,82.68398268398268,33.76403237991791,369.9098203345518,5.82010582010582
$a x \nabla x$,all,0.033,34.1858206539332,50.79365079365055,40.86687306453441,38.746285726043276,1.02915951972555,529.8456260720411,66.90376100444324,79.24528301810349,56.089193825042884,15.72871572871572,32.86449399656946,46.079846079846085,21.59519725557461,60.557960557960556,5.97941680960548,83.83838383838383,3.24699828473413,91.05339105339104,0.2849658292160774,2.121907871411996,45.90535572020612,0.0,zib9co5m,86.17817049314874,31.62650484811475,B$_{\text{Uns}}$,8.267581475128646,3.3000000000000003,34.75292587776321,51.418951418951174,41.4742967987426,38.05733884093867,527.6157804459691,67.36902687065096,79.63121783799704,56.089193825042884,15.728715728715729,33.17324185248714,46.51274651274651,21.56089193825043,60.46176046176046,5.835334476843911,81.81818181818183,3.126929674099485,87.68638768638769,45.92693920457418,256.1681473405408,5.82010582010582
$a$,all,0.048,37.91185280273839,42.61664261664241,40.12681159370442,34.90858569204659,18.52487135506003,400.85763293310464,58.36717908510446,67.78158947904866,50.25728987993139,14.093314093314092,30.77186963979417,43.14574314574315,19.81132075471698,55.55555555555556,5.471698113207539,76.71957671957672,2.97255574614065,83.35738335738336,0.4932988199410703,2.4742360033281146,41.470030564875124,0.0,goq2el9n,81.62418197168702,21.093797862768827,B$_{\text{Uns}}$,6.174957118353345,4.8,37.89517470881848,43.819143819143605,40.64242694574381,35.76041246488466,412.34991423670675,59.46166969074075,68.55345911883553,50.25728987993139,14.093314093314094,31.286449399656945,43.867243867243864,20.051457975986278,56.22895622895623,5.492281303602058,77.008177008177,2.9502572898799313,82.73208273208273,42.07555594874923,279.28910420856437,5.82010582010582
$x \nabla x$,all,0.021,32.98808907301899,30.639730639730487,31.77057356558531,21.98175575418761,13.37907375643224,331.21783876500854,42.93994099071564,58.54774156603947,41.33790737564322,11.59211159211159,25.523156089193822,35.78643578643579,17.6672384219554,49.54304954304954,5.45797598627787,76.52717652717654,3.03087478559176,84.992784992785,0.7308957308755792,3.4057722061883484,29.02305144807999,0.0,goq2el9n,72.75770146712762,14.815125445977351,B$_{\text{Uns}}$,7.307032590051457,2.1,30.747126436781485,36.02693602693585,33.178294573146395,23.231923810626824,417.8387650085763,49.72908333299103,65.92338479066811,42.710120068610635,11.976911976911978,26.55231560891938,37.22943722943723,17.993138936535164,50.45695045695046,5.344768439108061,74.93987493987494,2.948542024013722,82.68398268398268,30.239229177076645,374.1166030481124,5.82010582010582
$a x \nabla x$,all,0.061,43.549184379633985,42.37614237614217,42.95465626473635,37.27423761059381,3.08747855917667,346.9982847341338,60.01541459267254,74.5568896505062,53.687821612349914,15.055315055315049,32.52144082332761,45.5988455988456,21.18353344768439,59.403559403559406,5.8387650085763205,81.86628186628187,3.1680960548885,88.84078884078885,0.2742532083682336,2.3028213804387376,44.08392777043933,0.0,goq2el9n,84.16410015257098,15.878072207684271,B$_{\text{Uns}}$,5.0771869639794165,6.1,43.83897889052506,42.95334295334275,43.391642370734054,37.19066937661086,349.3996569468268,60.66019862510432,75.28587764363817,54.54545454545454,15.295815295815295,32.7958833619211,45.983645983645985,21.269296740994854,59.644059644059645,5.766723842195541,80.85618085618086,3.072041166380789,86.14718614718615,44.24321538925012,267.3517280023925,5.82010582010582
$a$,all,0.046,35.98418277680125,39.3939393939392,37.61194029800832,33.494973950176636,19.38250428816466,390.39451114922815,56.17132557707416,65.09433962201216,50.08576329331046,14.045214045214042,30.120068610634647,42.23184223184223,20.60034305317324,57.76815776815777,5.80102915951972,81.33718133718133,3.11663807890223,87.3977873977874,0.5105498172486711,2.377490298198325,42.41416672999685,0.0,ajskv3cg,87.3142330417322,23.85420742589158,B$_{\text{Uns}}$,13.276157804459693,4.6,38.696197241955545,44.54064454064432,41.413237924368104,35.59687208249475,410.46312178387655,60.85390928837092,69.9828473406618,50.77186963979416,14.237614237614238,31.11492281303602,43.626743626743625,21.080617495711834,59.11495911495912,5.732418524871355,80.37518037518038,3.0394511149228127,85.23328523328524,44.157723698386036,269.6439899949495,5.82010582010582
$x \nabla x$,all,0.019,29.93572084481161,31.361231361231212,30.631900398842383,23.28310413408029,10.12006861063464,373.5849056603774,46.03422669906187,61.10634648311253,43.56775300171526,12.21741221741221,25.900514579759857,36.31553631553632,17.444253859348198,48.91774891774891,5.399656946826751,75.7094757094757,3.0274442538593402,84.8965848965849,0.7336156257278649,3.4089670714092217,30.82480446262661,0.0,ajskv3cg,76.09586729287135,16.7680129865609,B$_{\text{Uns}}$,3.1903945111492282,1.9,26.589175444969026,35.20923520923504,30.29801324454272,23.187570622008614,472.21269296740996,50.232129520440324,65.39451114859453,43.56775300171527,12.217412217412218,26.037735849056602,36.507936507936506,17.53001715265866,49.158249158249156,5.269296740994854,73.88167388167388,2.9331046312178386,82.25108225108225,30.931286200270858,376.1849816887703,5.82010582010582
$a x \nabla x$,all,0.052,40.730717185385465,43.43434343434322,42.039106144751706,37.43892254538973,2.05831903945111,380.2744425385935,60.04965967262375,74.75700400156371,53.687821612349914,15.055315055315049,32.38421955403087,45.4064454064454,21.71526586620926,60.89466089466089,6.05145797598627,84.84848484848484,3.22984562607204,90.57239057239056,0.2841139639688219,2.1714743044569835,44.8959809106349,0.0,ajskv3cg,88.12111970963194,18.53536634979648,B$_{\text{Uns}}$,6.723842195540309,5.2,40.94982078853028,43.96344396344375,42.40315471998292,36.922190938168406,382.8473413379074,60.91954450476733,75.27158376142134,53.859348198970835,15.103415103415102,32.62435677530017,45.74314574314574,21.76672384219554,61.038961038961034,5.862778730703258,82.2029822029822,3.1012006861063464,86.96488696488697,44.73490001021594,260.4990887936983,5.82010582010582
$a$,all,0.047,38.12356979405016,40.06734006733987,39.07129455859956,34.291167713189665,18.69639794168096,374.7855917667239,56.11565559431019,65.38021726637969,49.39965694682676,13.85281385281385,30.222984562607202,42.376142376142376,20.58319039451115,57.72005772005772,5.92109777015437,83.02068302068302,3.21269296740994,90.09139009139008,0.5093834120049785,2.3326628043909468,41.56581324078848,0.0,ulwi5k8i,87.07591473782139,17.80537299268218,B$_{\text{Uns}}$,11.11492281303602,4.7,39.11870503597105,41.847041847041645,40.43690448474323,35.77889041091925,381.47512864493996,58.2943847648796,68.55345911883552,51.45797598627787,14.43001443001443,30.943396226415093,43.386243386243386,20.668953687821613,57.960557960557956,5.828473413379074,81.72198172198172,3.11663807890223,87.3977873977874,43.317329280163584,267.720803821923,5.82010582010582
$x \nabla x$,all,0.02,33.0165082541269,31.74603174603159,32.36880823883304,26.052314990204078,11.66380789022298,342.88164665523163,46.06591712052964,62.17838764947926,44.25385934819897,12.40981240981241,26.620926243567748,37.32563732563732,17.56432246998284,49.25444925444925,5.4888507718696395,76.96007696007696,3.08919382504288,86.62818662818663,0.7379041114608648,3.333014525237978,32.29804185031911,0.0,ulwi5k8i,76.34033610301768,12.89634485239461,B$_{\text{Uns}}$,3.3962264150943398,2.0,29.43672839506161,36.70033670033652,32.6696638830426,26.10812273316862,444.59691252144086,51.62389521063885,67.6672384212966,44.93996569468268,12.602212602212603,26.929674099485418,37.758537758537756,17.77015437392796,49.831649831649834,5.351629502572899,75.03607503607503,2.9811320754716983,83.5978835978836,32.85680129776684,369.1383658115119,5.82010582010582
$a x \nabla x$,all,0.049,39.33870284018635,44.63684463684442,41.82063992739724,37.39296831003537,2.57289879931389,404.631217838765,62.25296406434754,76.52944539662842,54.71698113207547,15.34391534391534,32.34991423670669,45.35834535834536,21.33790737564322,59.83645983645983,6.1440823327615695,86.14718614718615,3.3156089193824996,92.97739297739298,0.2820653707434193,2.1173951531866084,45.2395702134948,0.0,ulwi5k8i,87.69226943172022,14.06841102648492,B$_{\text{Uns}}$,6.34648370497427,4.9,39.71088435374133,44.92544492544471,42.1575265172178,36.85740360904053,403.43053173241856,62.54905162458487,76.52944539662842,54.71698113207547,15.343915343915343,32.487135506003426,45.55074555074555,21.28644939965695,59.6921596921597,5.9656946826758155,83.64598364598365,3.174957118353345,89.03318903318903,45.3094672283694,254.4361564362087,5.82010582010582
$a$,all,0.047,33.25031133250297,38.52813852813834,35.69518716527793,29.581421449911748,22.984562607204108,413.2075471698113,54.101729935457776,62.14979988504699,50.42881646655232,14.14141414141414,28.542024013722127,40.01924001924002,18.8164665523156,52.76575276575276,5.45797598627787,76.52717652717654,3.01715265866209,84.6079846079846,0.5158821049224814,2.596392915599474,40.67351125606225,0.0,y9w3p9r6,78.20807782838287,36.17461966122863,B$_{\text{Uns}}$,30.154373927958833,4.7,39.32724252491678,45.55074555074533,42.21083128989697,37.695191242399744,413.0360205831904,62.31721537431281,72.29845626002243,53.516295025728986,15.007215007215008,32.10977701543739,45.02164502164502,20.686106346483704,58.00865800865801,5.636363636363637,79.02837902837902,2.9691252144082334,83.26118326118326,44.860900768098915,271.75858554441857,5.82010582010582
$x \nabla x$,all,0.019,31.88273018781479,33.47763347763332,32.66072266491544,26.747557863910743,9.26243567753001,374.442538593482,47.376811533903926,63.965122926766526,47.855917667238415,13.41991341991342,27.34133790737564,38.33573833573833,18.14751286449399,50.889850889850884,5.50943396226415,77.24867724867724,3.0566037735849,85.71428571428571,0.7333124194818382,3.341029282575857,33.32353788104551,0.0,y9w3p9r6,74.26374959748034,20.50863704313582,B$_{\text{Uns}}$,2.0926243567753002,1.9,27.814801823921332,38.14333814333796,32.17038539504965,26.209031686183828,489.0222984562607,52.660591504623156,69.23956546530886,48.02744425385935,13.468013468013467,27.51286449399657,38.57623857623857,18.23327615780446,51.13035113035112,5.379073756432247,75.42087542087542,2.9554030874785595,82.87638287638288,33.51061781083556,369.89104324747956,5.82010582010582
$a x \nabla x$,all,0.051,40.69207183530424,44.68494468494447,42.5951398436091,39.275835261659466,2.05831903945111,391.59519725557453,61.279679652645456,76.00057175455245,55.74614065180102,15.63251563251563,32.59005145797599,45.695045695045685,21.33790737564322,59.83645983645983,5.82161234991423,81.62578162578163,3.1921097770154296,89.51418951418951,0.296006494436904,2.155521230285842,45.07376745869399,0.0,y9w3p9r6,83.5815066562705,26.65561752543775,B$_{\text{Uns}}$,12.795883361921097,5.1,41.383755908895395,46.3203463203461,43.713118474308466,39.31560066690812,399.14236706689536,63.141123668881406,77.41566609416125,55.917667238421956,15.68061568061568,33.2418524871355,46.60894660894661,21.595197255574615,60.557960557960556,5.79073756432247,81.19288119288119,3.073756432246998,86.19528619528619,45.37211801136038,257.2035273399927,5.82010582010582
$a$,all,0.057,36.02821486706437,31.938431938431783,33.86027536921097,28.09854599315228,27.61578044596912,316.12349914236705,46.92020981657683,54.94568324703412,45.96912521440823,12.890812890812889,26.55231560891938,37.22943722943723,18.21612349914236,51.082251082251084,5.43739279588336,76.23857623857624,2.99142367066895,83.88648388648389,0.5230404176367203,2.7256918948893887,36.354673191324046,0.0,dtimugoo,76.21727669381578,33.35277950133838,B$_{\text{Uns}}$,33.310463121783876,5.7,41.80451127819528,40.115440115439924,40.94256259154714,35.31088284561529,342.19554030874787,55.52599772978798,65.98056031954394,49.22813036020583,13.804713804713806,30.53173241852487,42.80904280904281,19.759862778730703,55.41125541125541,5.564322469982847,78.01827801827802,2.9828473413379077,83.64598364598365,41.07567814219832,283.1411688673538,5.82010582010582
$x \nabla x$,all,0.018,31.3463943309711,36.171236171235996,33.586422509551525,26.772940613163744,8.74785591766723,411.49228130360206,49.68386361435303,66.90966266372912,46.99828473413379,13.17941317941318,27.684391080617488,38.81673881673881,18.31903945111492,51.37085137085137,5.58833619210977,78.35497835497836,3.0943396226415,86.77248677248677,0.7351545100018669,3.324177189648012,32.90918431348776,0.0,dtimugoo,76.17232024252283,16.78837283588584,B$_{\text{Uns}}$,1.4751286449399654,1.7999999999999998,27.87740462993144,41.12554112554093,33.22969296492833,26.493285052192405,526.0720411663808,55.628861298168395,71.45511720914122,47.512864493996574,13.323713323713324,27.718696397941684,38.864838864838866,18.250428816466552,51.178451178451176,5.409948542024014,75.85377585377586,2.987993138936535,83.7902837902838,33.398963872563,369.29648348902947,5.82010582010582
$a x \nabla x$,all,0.047,39.01808785529699,43.57864357864336,41.17246080386398,37.367805865461875,2.05831903945111,398.2847341337907,60.189965837128604,73.48484848413517,55.231560891938244,15.488215488215479,32.0754716981132,44.97354497354497,21.114922813036017,59.21115921115921,5.97598627787307,83.7902837902838,3.2212692967409904,90.33189033189032,0.2912508644668611,2.23660940805502,43.853594777273294,0.0,dtimugoo,83.77589182890054,23.54351311153038,B$_{\text{Uns}}$,14.648370497427102,4.7,40.29399048854284,44.829244829244615,42.44080145669613,37.46408036573962,396.7409948542024,61.42928564634086,74.42824471054212,55.231560891938244,15.488215488215488,33.03602058319039,46.320346320346324,21.423670668953687,60.07696007696007,5.866209262435677,82.25108225108225,3.126929674099485,87.68638768638769,44.73239924689926,264.8645100992966,5.82010582010582
$a$,all,0.042,33.15527065527053,44.52415112386396,38.00775668454832,32.45696260224421,18.25938566552901,479.1808873720137,59.32590257641209,65.84186575590665,48.29351535836177,13.534194165471062,29.8976109215017,41.89383070301291,20.61433447098976,57.7714012434242,5.8976109215017,82.63988522238164,3.14846416382252,88.23529411764706,0.5051165706718553,2.3723547689943216,40.46170579400934,0.0,jb44grqa,86.49847968731508,30.50547617639833,IGR,18.25938566552901,4.2,36.170990135184375,47.34576757532258,41.01077050489403,36.626653816155375,467.0648464163823,62.54804093292139,69.42548350331282,51.19453924914675,14.347202295552366,31.94539249146758,44.76327116212339,21.14334470989761,59.25394548063127,5.805460750853243,81.34863701578192,3.0716723549488054,86.0832137733142,43.02210515934922,265.9819264835954,5.834528933524629
$x \nabla x$,all,0.021,35.31578947368402,32.08990913438531,33.62565772939323,27.73045048013562,10.92150170648464,324.23208191126275,47.1054358039525,63.92207053407905,47.44027303754266,13.295074127211858,27.47440273037542,38.49832615973219,18.24232081911262,51.12386417981827,5.54266211604095,77.66618842659014,3.10409556313993,86.99186991869918,0.7275215859908342,3.2885351652270667,33.93679428388289,0.0,jb44grqa,77.53165357155561,17.626517330129328,IGR,1.3651877133105803,2.1,30.579181855001902,36.107125777139956,33.11403508722259,26.910541106630603,421.3310580204778,52.19124826601469,67.81854379911569,47.44027303754266,13.295074127211862,27.610921501706486,38.68962219033955,18.327645051194537,51.36298421807748,5.36518771331058,75.17934002869441,2.9880546075085324,83.73983739837398,34.01750801359967,365.361381772761,5.834528933524629
$a x \nabla x$,all,0.049,39.250814332247394,46.10234337637472,42.40158346112608,39.197883428669385,2.73037542662116,419.1126279863481,62.66253844715648,76.94823663179189,55.631399317406135,15.59062649450024,33.00341296928327,46.24581539933046,21.84300341296928,61.21472979435677,6.10921501706484,85.6049736967958,3.27815699658703,91.869918699187,0.2931345342790419,2.0782886140997534,43.997052768084586,0.0,jb44grqa,88.14109816028778,22.8958327565082,IGR,9.283276450511945,4.9,39.37928254735978,46.72405547584865,42.738407698541074,38.92102194655679,423.3788395904437,63.548359111128775,77.63083048844037,55.80204778156996,15.638450502152079,33.27645051194539,46.6284074605452,21.911262798634812,61.406025824964125,5.96245733788396,83.54854136776662,3.1621160409556315,88.6178861788618,44.3398670474895,249.94205221791498,5.834528933524629
$a$,all,0.049,40.82920234339774,43.328550932567936,42.04176334056753,37.11569581553576,18.771331058020472,378.6689419795222,59.653287080411,69.0841865749903,54.778156996587036,15.35150645624103,32.35494880546075,45.33715925394548,21.109215017064837,59.15829746532759,5.928327645051191,83.0703012912482,3.16894197952218,88.80918220946916,0.4872592412524637,2.250231540260118,45.22184887176755,0.0,b8qv7f93,88.61903561239255,18.610802819524068,IGR,10.0,4.9,40.45474045474028,45.09803921568606,42.650384440930495,37.84484580314832,397.7815699658703,61.5178412785745,71.38794084117929,54.94880546075085,15.399330463892873,33.003412969283275,46.24581539933047,21.14334470989761,59.25394548063127,5.771331058020477,80.87039693926351,3.0580204778157,85.70062171209948,46.15334044968499,261.740589172795,5.834528933524629
$x \nabla x$,all,0.018,30.27450980392145,36.92013390722125,33.26869209172625,27.804349329916562,6.31399317406143,435.1535836177474,52.25955128058833,69.16951080706573,48.122866894197955,13.48637015781922,27.679180887372013,38.78527020564323,18.56655290102389,52.03252032520326,5.63481228668941,78.95743663318986,3.11092150170648,87.18316594930656,0.7315545190475927,3.2659133372418,32.73560311136423,0.0,b8qv7f93,78.76201352915808,11.817112672892751,IGR,1.2627986348122866,1.7999999999999998,26.546233925290796,41.46341463414615,32.36886316920846,27.66733328839296,557.3378839590443,56.7881857177049,72.75312855447187,48.122866894197955,13.486370157819225,27.610921501706486,38.68962219033955,18.58361774744027,52.08034433285509,5.48122866894198,76.80535628885701,3.001706484641638,84.12242945958872,32.72671852423349,362.9011431930779,5.834528933524629
$a x \nabla x$,all,0.048,39.644481190574446,45.86322333811551,42.527716185755224,39.168820031826144,1.5358361774744,412.79863481228665,62.88548647940306,77.28953356011698,56.8259385665529,15.925394548063121,32.901023890784984,46.10234337637494,21.996587030716718,61.64514586322334,6.1296928327645,85.89191774270684,3.2764505119453897,91.82209469153516,0.2690403946384738,2.111187854560778,45.75091237406748,0.0,b8qv7f93,88.8958477068012,13.85280682694977,IGR,4.948805460750854,4.8,39.72884141331126,46.24581539933024,42.74033149121539,38.415952663537105,415.358361774744,63.20946000303411,77.63083048844122,56.8259385665529,15.925394548063126,32.96928327645051,46.19799139167862,21.774744027303754,61.0234337637494,5.890784982935154,82.54423720707796,3.1331058020477816,87.8048780487805,45.595389672243606,256.07972650949455,5.834528933524629
$a$,all,0.055,39.745472344591086,38.83309421329489,39.28398645329765,33.82714695642906,22.184300341296918,348.6348122866894,54.67849272423704,62.85551763306921,48.97610921501706,13.72549019607843,30.30716723549488,42.46771879483501,20.15358361774744,56.48015303682449,5.74744027303754,80.53562888570062,3.10068259385665,86.89622190339551,0.4944767729113205,2.3889706323490283,41.00751371740802,0.0,x7cm5zgi,86.57730611348093,32.16405004725896,IGR,21.672354948805463,5.5,42.03703703703684,43.42419894787162,42.71936015005274,37.76198693532392,368.6006825938567,59.506957774522995,69.59613196747408,51.877133105802045,14.538498326159733,32.42320819112628,45.43280726924917,20.972696245733786,58.77570540411286,5.764505119453925,80.77474892395983,3.0477815699658706,85.41367766618842,44.53707601904168,263.5981960037639,5.834528933524629
$x \nabla x$,all,0.019,31.56934306569328,33.09421329507397,32.31379873870161,27.562993097039552,11.092150170648459,374.061433447099,46.967698115025954,62.997724686529345,47.610921501706486,13.3428981348637,27.167235494880547,38.06791009086561,18.27645051194539,51.21951219512195,5.57337883959044,78.09660449545672,3.11774744027303,87.37446197991392,0.7341209776135221,3.313010303508072,32.10331927113528,0.0,x7cm5zgi,75.82876232692485,17.35617347394454,IGR,2.935153583617747,1.9,28.14140707035342,38.45050215208016,32.49797898091848,26.8343077346083,487.54266211604096,52.51026727318329,68.07451649535588,48.122866894197955,13.486370157819225,27.4061433447099,38.402678144428506,18.361774744027304,51.45863223338115,5.440273037542663,76.23146819703491,3.0085324232081914,84.31372549019608,32.55063016336461,366.36780474220325,5.834528933524629
